,enzyme,index_source,index_target
1127,A3SIAT,394,606
1128,A6SIAT,395,536
1129,B4GALT,395,561
1130,IGNT,395,563
1131,A3SIAT,395,607
1132,A6SIAT,395,628
1133,A3SIAT,395,637
1134,B4GALT,396,559
1135,B4GALT,396,560
1136,B4GALT,396,562
1137,IGNT,396,564
1138,A6SIAT,396,629
1139,A3SIAT,396,638
1140,A6SIAT,397,537
1141,B4GALT,397,561
1142,IGNT,397,565
1143,A3SIAT,397,608
1144,A6SIAT,397,630
1145,A3SIAT,397,639
1146,B4GALT,398,563
1147,B4GALT,398,565
1148,B4GALT,398,566
1149,A6SIAT,399,538
1150,A6SIAT,399,539
1151,A6SIAT,399,540
1152,IGNT,399,567
1153,A3SIAT,399,609
1154,A3SIAT,399,610
1155,A3SIAT,399,611
1156,A3SIAT,399,660
1157,A6SIAT,399,668
1158,A6SIAT,400,541
1159,A6SIAT,400,542
1160,B4GALT,400,567
1161,B4GALT,400,568
1162,A3SIAT,400,612
1163,A3SIAT,400,613
1164,A6SIAT,401,543
1165,A6SIAT,401,545
1166,B4GALT,401,567
1167,B4GALT,401,569
1168,A3SIAT,401,614
1169,A3SIAT,401,616
1170,A6SIAT,402,544
1171,A6SIAT,402,546
1172,B4GALT,402,567
1173,B4GALT,402,570
1174,A3SIAT,402,615
1175,A3SIAT,402,617
1176,A6SIAT,403,547
1177,B4GALT,403,568
1178,B4GALT,403,569
1179,IGNT,403,571
1180,A3SIAT,403,618
1181,A6SIAT,403,631
1182,A3SIAT,403,640
1183,A6SIAT,404,548
1184,B4GALT,404,568
1185,B4GALT,404,570
1186,IGNT,404,572
1187,A3SIAT,404,619
1188,A6SIAT,404,632
1189,A3SIAT,404,641
1190,A6SIAT,405,549
1191,A6SIAT,405,550
1192,IGNT,405,573
1193,A3SIAT,405,620
1194,A3SIAT,405,621
1195,A6SIAT,405,633
1196,A3SIAT,405,642
1197,A6SIAT,406,551
1198,B4GALT,406,569
1199,B4GALT,406,570
1200,IGNT,406,574
1201,A3SIAT,406,622
1202,A6SIAT,406,634
1203,A3SIAT,406,643
1204,A6SIAT,407,552
1205,B4GALT,407,573
1206,B4GALT,407,575
1207,A3SIAT,407,623
1208,B4GALT,408,571
1209,B4GALT,408,572
1210,B4GALT,408,574
1211,B4GALT,408,576
1212,A6SIAT,409,553
1213,B4GALT,409,573
1214,B4GALT,409,577
1215,A3SIAT,409,624
1216,A6SIAT,410,554
1217,B4GALT,410,575
1218,B4GALT,410,577
1219,A3SIAT,410,625
1220,IGNT,410,644
1221,B4GALT,411,579
1222,GNTV,411,582
1223,B4GALT,412,580
1224,B4GALT,413,581
1225,B4GALT,414,585
1226,A3SIAT,415,578
1227,A3SIAT,416,578
1228,A3SIAT,417,578
1229,B4GALT,418,586
1230,B4GALT,418,589
1231,B4GALT,419,587
1232,B4GALT,419,590
1233,B4GALT,420,588
1234,B4GALT,420,591
1235,IGNT,421,592
1236,A3SIAT,421,645
1237,A3SIAT,422,579
1238,A3SIAT,422,580
1239,A3SIAT,423,579
1240,A3SIAT,423,581
1241,A3SIAT,424,580
1242,A3SIAT,424,581
1243,A3SIAT,425,582
1244,B4GALT,425,593
1245,B4GALT,425,596
1246,A3SIAT,426,582
1247,B4GALT,426,594
1248,B4GALT,426,597
1249,A3SIAT,427,583
1250,B4GALT,427,593
1251,B4GALT,427,598
1252,A3SIAT,428,584
1253,B4GALT,428,594
1254,B4GALT,428,599
1255,A3SIAT,429,583
1256,B4GALT,429,595
1257,B4GALT,429,600
1258,A3SIAT,430,584
1259,B4GALT,430,595
1260,B4GALT,430,601
1261,B4GALT,431,596
1262,B4GALT,431,598
1263,IGNT,431,602
1264,A3SIAT,431,646
1265,B4GALT,432,597
1266,B4GALT,432,599
1267,IGNT,432,603
1268,A3SIAT,432,647
1269,A3SIAT,433,585
1270,IGNT,433,604
1271,A3SIAT,433,648
1272,A3SIAT,434,585
1273,IGNT,434,605
1274,A3SIAT,434,649
1275,B4GALT,435,600
1276,B4GALT,435,601
1277,IGNT,435,606
1278,A3SIAT,435,650
1279,B4GALT,436,604
1280,B4GALT,436,607
1281,B4GALT,437,605
1282,B4GALT,437,608
1283,A3SIAT,438,586
1284,A3SIAT,438,587
1285,B4GALT,438,609
1286,A3SIAT,439,586
1287,A3SIAT,439,588
1288,B4GALT,439,610
1289,A3SIAT,440,587
1290,A3SIAT,440,588
1291,B4GALT,440,611
1292,A3SIAT,441,589
1293,B4GALT,441,609
1294,IGNT,441,612
1295,A3SIAT,441,651
1296,A3SIAT,442,589
1297,B4GALT,442,610
1298,IGNT,442,613
1299,A3SIAT,442,652
1300,A3SIAT,443,590
1301,B4GALT,443,609
1302,IGNT,443,614
1303,A3SIAT,443,653
1304,A3SIAT,444,591
1305,B4GALT,444,610
1306,IGNT,444,615
1307,A3SIAT,444,654
1308,A3SIAT,445,590
1309,B4GALT,445,611
1310,IGNT,445,616
1311,A3SIAT,445,655
1312,A3SIAT,446,591
1313,B4GALT,446,611
1314,IGNT,446,617
1315,A3SIAT,446,656
1316,B4GALT,447,612
1317,B4GALT,447,614
1318,B4GALT,447,618
1319,B4GALT,448,613
1320,B4GALT,448,615
1321,B4GALT,448,619
1322,A3SIAT,449,592
1323,B4GALT,449,620
1324,A3SIAT,450,592
1325,B4GALT,450,621
1326,B4GALT,451,616
1327,B4GALT,451,617
1328,B4GALT,451,622
1329,B4GALT,452,620
1330,IGNT,452,623
1331,A3SIAT,452,635
1332,B4GALT,453,621
1333,IGNT,453,624
1334,A3SIAT,453,636
1335,B4GALT,454,628
1336,B4GALT,454,630
1337,A6SIAT,455,626
1338,B4GALT,455,633
1339,B4GALT,456,631
1340,B4GALT,456,632
1341,B4GALT,456,634
1342,A6SIAT,457,627
1343,B4GALT,457,633
1344,B4GALT,458,637
1345,B4GALT,458,639
1346,A3SIAT,459,635
1347,B4GALT,459,642
1348,B4GALT,460,640
1349,B4GALT,460,641
1350,B4GALT,460,643
1351,A3SIAT,461,636
1352,B4GALT,461,642
1353,B4GALT,462,648
1354,B4GALT,463,649
1355,B4GALT,464,651
1356,B4GALT,464,653
1357,B4GALT,465,652
1358,B4GALT,465,654
1359,A3SIAT,466,645
1360,A3SIAT,467,645
1361,B4GALT,468,655
1362,B4GALT,468,656
1363,A3SIAT,469,646
1364,B4GALT,469,657
1365,B4GALT,469,658
1366,A3SIAT,470,647
1367,B4GALT,470,657
1368,B4GALT,470,659
1369,A3SIAT,471,648
1370,A3SIAT,471,649
1371,A3SIAT,472,650
1372,B4GALT,472,658
1373,B4GALT,472,659
1374,A3SIAT,473,651
1375,A3SIAT,473,652
1376,B4GALT,473,660
1377,A3SIAT,474,653
1378,A3SIAT,474,655
1379,B4GALT,474,660
1380,A3SIAT,475,654
1381,A3SIAT,475,656
1382,B4GALT,475,660
1383,B4GALT,477,664
1384,B4GALT,477,666
1385,A6SIAT,478,661
1386,B4GALT,479,661
1387,A6SIAT,480,662
1388,B4GALT,480,668
1389,B4GALT,481,662
1390,B4GALT,481,669
1391,A6SIAT,482,663
1392,B4GALT,482,668
1393,B4GALT,483,663
1394,B4GALT,483,670
1395,B4GALT,484,664
1396,A6SIAT,484,665
1397,B4GALT,484,671
1398,B4GALT,485,666
1399,A6SIAT,485,667
1400,B4GALT,485,671
1401,B4GALT,486,668
1402,A6SIAT,486,669
1403,A6SIAT,486,670
1404,B4GALT,487,672
1405,B4GALT,488,673
1406,IGNT,489,674
1407,IGNT,490,675
1408,B4GALT,491,672
1409,IGNT,491,676
1410,IGNT,492,676
1411,B4GALT,492,677
1412,B4GALT,493,677
1413,IGNT,493,678
1414,B4GALT,494,673
1415,IGNT,494,678
1416,B4GALT,495,674
1417,B4GALT,495,679
1418,IGNT,496,679
1419,IGNT,496,680
1420,B4GALT,497,675
1421,B4GALT,497,680
1422,A3SIAT,499,681
1423,A3SIAT,500,681
1424,A3SIAT,502,682
1425,A3SIAT,503,682
1426,B4GALT,505,683
1427,A6SIAT,508,684
1428,A6SIAT,509,684
1429,A6SIAT,510,684
1430,B4GALT,511,686
1431,B4GALT,511,689
1432,B4GALT,512,687
1433,B4GALT,512,690
1434,B4GALT,513,688
1435,B4GALT,513,691
1436,IGNT,514,692
1437,A6SIAT,515,685
1438,B4GALT,515,693
1439,A6SIAT,516,685
1440,B4GALT,516,694
1441,A6SIAT,517,685
1442,B4GALT,517,695
1443,B4GALT,518,693
1444,IGNT,518,696
1445,B4GALT,519,694
1446,IGNT,519,697
1447,B4GALT,520,695
1448,IGNT,520,698
1449,A6SIAT,520,858
1450,B4GALT,521,699
1451,A6SIAT,522,686
1452,A6SIAT,522,687
1453,B4GALT,522,700
1454,A6SIAT,523,686
1455,A6SIAT,523,688
1456,B4GALT,523,701
1457,A6SIAT,524,687
1458,A6SIAT,524,688
1459,B4GALT,524,702
1460,A6SIAT,525,689
1461,B4GALT,525,700
1462,IGNT,525,703
1463,A6SIAT,526,689
1464,B4GALT,526,701
1465,IGNT,526,704
1466,A6SIAT,526,854
1467,A6SIAT,527,690
1468,B4GALT,527,700
1469,IGNT,527,705
1470,A6SIAT,528,691
1471,B4GALT,528,701
1472,IGNT,528,706
1473,A6SIAT,528,860
1474,A6SIAT,529,690
1475,B4GALT,529,702
1476,IGNT,529,707
1477,A6SIAT,529,855
1478,A6SIAT,530,691
1479,B4GALT,530,702
1480,IGNT,530,708
1481,A6SIAT,530,861
1482,B4GALT,531,703
1483,B4GALT,531,705
1484,B4GALT,531,709
1485,B4GALT,532,704
1486,B4GALT,532,706
1487,B4GALT,532,710
1488,A6SIAT,533,692
1489,B4GALT,533,711
1490,A6SIAT,534,692
1491,B4GALT,534,712
1492,B4GALT,535,707
1493,B4GALT,535,708
1494,B4GALT,535,713
1495,B4GALT,536,711
1496,IGNT,536,714
1497,A6SIAT,536,807
1498,B4GALT,537,712
1499,IGNT,537,715
1500,A6SIAT,537,808
1501,A6SIAT,538,693
1502,A6SIAT,538,694
1503,IGNT,538,717
1504,A6SIAT,539,693
1505,A6SIAT,539,695
1506,IGNT,539,718
1507,A6SIAT,539,856
1508,A6SIAT,540,694
1509,A6SIAT,540,695
1510,IGNT,540,719
1511,A6SIAT,540,857
1512,A6SIAT,541,696
1513,B4GALT,541,717
1514,B4GALT,541,720
1515,A6SIAT,542,696
1516,B4GALT,542,718
1517,B4GALT,542,721
1518,A6SIAT,543,697
1519,B4GALT,543,717
1520,B4GALT,543,722
1521,A6SIAT,544,698
1522,B4GALT,544,718
1523,B4GALT,544,723
1524,A6SIAT,545,697
1525,B4GALT,545,719
1526,B4GALT,545,724
1527,A6SIAT,546,698
1528,B4GALT,546,719
1529,B4GALT,546,725
1530,B4GALT,547,720
1531,B4GALT,547,722
1532,IGNT,547,726
1533,A6SIAT,547,809
1534,B4GALT,548,721
1535,B4GALT,548,723
1536,IGNT,548,727
1537,A6SIAT,548,810
1538,A6SIAT,549,699
1539,IGNT,549,728
1540,A6SIAT,549,811
1541,A6SIAT,550,699
1542,IGNT,550,729
1543,A6SIAT,550,812
1544,B4GALT,551,724
1545,B4GALT,551,725
1546,IGNT,551,730
1547,A6SIAT,551,813
1548,B4GALT,552,728
1549,B4GALT,552,731
1550,B4GALT,553,729
1551,B4GALT,553,732
1552,B4GALT,554,733
1553,B4GALT,554,735
1554,A6SIAT,555,700
1555,A6SIAT,555,701
1556,A6SIAT,555,702
1557,IGNT,555,736
1558,A3SIAT,555,771
1559,A3SIAT,555,772
1560,A3SIAT,555,773
1561,A3SIAT,555,853
1562,A6SIAT,555,859
1563,A6SIAT,556,703
1564,A6SIAT,556,704
1565,B4GALT,556,736
1566,B4GALT,556,737
1567,A3SIAT,556,774
1568,A3SIAT,556,775
1569,A6SIAT,557,705
1570,A6SIAT,557,707
1571,B4GALT,557,736
1572,B4GALT,557,738
1573,A3SIAT,557,776
1574,A3SIAT,557,778
1575,A6SIAT,558,706
1576,A6SIAT,558,708
1577,B4GALT,558,736
1578,B4GALT,558,739
1579,A3SIAT,558,777
1580,A3SIAT,558,779
1581,A6SIAT,559,709
1582,B4GALT,559,737
1583,B4GALT,559,738
1584,IGNT,559,740
1585,A3SIAT,559,780
1586,A6SIAT,559,814
1587,A3SIAT,559,828
1588,A6SIAT,560,710
1589,B4GALT,560,737
1590,B4GALT,560,739
1591,IGNT,560,741
1592,A3SIAT,560,781
1593,A6SIAT,560,815
1594,A3SIAT,560,829
1595,A6SIAT,561,711
1596,A6SIAT,561,712
1597,IGNT,561,742
1598,A3SIAT,561,782
1599,A3SIAT,561,783
1600,A6SIAT,561,816
1601,A3SIAT,561,830
1602,A6SIAT,562,713
1603,B4GALT,562,738
1604,B4GALT,562,739
1605,IGNT,562,743
1606,A3SIAT,562,784
1607,A6SIAT,562,817
1608,A3SIAT,562,831
1609,A6SIAT,563,714
1610,B4GALT,563,742
1611,B4GALT,563,744
1612,A3SIAT,563,785
1613,B4GALT,564,740
1614,B4GALT,564,741
1615,B4GALT,564,743
1616,B4GALT,564,745
1617,A6SIAT,565,715
1618,B4GALT,565,742
1619,B4GALT,565,746
1620,A3SIAT,565,786
1621,A6SIAT,566,716
1622,B4GALT,566,744
1623,B4GALT,566,746
1624,A3SIAT,566,787
1625,IGNT,566,837
1626,A6SIAT,567,717
1627,A6SIAT,567,718
1628,A6SIAT,567,719
1629,B4GALT,567,747
1630,A3SIAT,567,788
1631,A3SIAT,567,789
1632,A3SIAT,567,790
1633,A6SIAT,568,720
1634,A6SIAT,568,721
1635,B4GALT,568,747
1636,IGNT,568,748
1637,A3SIAT,568,791
1638,A3SIAT,568,792
1639,A6SIAT,568,818
1640,A3SIAT,568,832
1641,A6SIAT,569,722
1642,A6SIAT,569,724
1643,B4GALT,569,747
1644,IGNT,569,749
1645,A3SIAT,569,793
1646,A3SIAT,569,795
1647,A6SIAT,569,819
1648,A3SIAT,569,833
1649,A6SIAT,570,723
1650,A6SIAT,570,725
1651,B4GALT,570,747
1652,IGNT,570,750
1653,A3SIAT,570,794
1654,A3SIAT,570,796
1655,A6SIAT,570,820
1656,A3SIAT,570,834
1657,A6SIAT,571,726
1658,B4GALT,571,748
1659,B4GALT,571,749
1660,B4GALT,571,751
1661,A3SIAT,571,797
1662,A6SIAT,572,727
1663,B4GALT,572,748
1664,B4GALT,572,750
1665,B4GALT,572,752
1666,A3SIAT,572,798
1667,A6SIAT,573,728
1668,A6SIAT,573,729
1669,B4GALT,573,753
1670,A3SIAT,573,799
1671,A3SIAT,573,800
1672,A6SIAT,574,730
1673,B4GALT,574,749
1674,B4GALT,574,750
1675,B4GALT,574,754
1676,A3SIAT,574,801
1677,A6SIAT,575,731
1678,A6SIAT,575,733
1679,B4GALT,575,753
1680,A3SIAT,575,802
1681,A3SIAT,575,804
1682,IGNT,575,835
1683,A6SIAT,576,734
1684,B4GALT,576,751
1685,B4GALT,576,752
1686,B4GALT,576,754
1687,A3SIAT,576,805
1688,IGNT,576,838
1689,A6SIAT,577,732
1690,A6SIAT,577,735
1691,B4GALT,577,753
1692,A3SIAT,577,803
1693,A3SIAT,577,806
1694,IGNT,577,836
1695,A3SIAT,579,755
1696,A3SIAT,580,755
1697,A3SIAT,581,755
1698,B4GALT,582,757
1699,B4GALT,582,760
1700,B4GALT,583,758
1701,B4GALT,583,761
1702,B4GALT,584,759
1703,B4GALT,584,762
1704,IGNT,585,763
1705,A3SIAT,585,840
1706,A3SIAT,586,756
1707,B4GALT,586,764
1708,A3SIAT,587,756
1709,B4GALT,587,765
1710,A3SIAT,588,756
1711,B4GALT,588,766
1712,B4GALT,589,764
1713,IGNT,589,767
1714,A3SIAT,589,841
1715,B4GALT,590,765
1716,IGNT,590,768
1717,A3SIAT,590,842
1718,B4GALT,591,766
1719,IGNT,591,769
1720,A3SIAT,591,843
1721,B4GALT,592,770
1722,A3SIAT,593,757
1723,A3SIAT,593,758
1724,B4GALT,593,771
1725,A3SIAT,594,757
1726,A3SIAT,594,759
1727,B4GALT,594,772
1728,A3SIAT,595,758
1729,A3SIAT,595,759
1730,B4GALT,595,773
1731,A3SIAT,596,760
1732,B4GALT,596,771
1733,IGNT,596,774
1734,A3SIAT,596,844
1735,A3SIAT,597,760
1736,B4GALT,597,772
1737,IGNT,597,775
1738,A3SIAT,597,845
1739,A3SIAT,598,761
1740,B4GALT,598,771
1741,IGNT,598,776
1742,A3SIAT,598,846
1743,A3SIAT,599,762
1744,B4GALT,599,772
1745,IGNT,599,777
1746,A3SIAT,599,847
1747,A3SIAT,600,761
1748,B4GALT,600,773
1749,IGNT,600,778
1750,A3SIAT,600,848
1751,A3SIAT,601,762
1752,B4GALT,601,773
1753,IGNT,601,779
1754,A3SIAT,601,849
1755,B4GALT,602,774
1756,B4GALT,602,776
1757,B4GALT,602,780
1758,B4GALT,603,775
1759,B4GALT,603,777
1760,B4GALT,603,781
1761,A3SIAT,604,763
1762,B4GALT,604,782
1763,A3SIAT,605,763
1764,B4GALT,605,783
1765,B4GALT,606,778
1766,B4GALT,606,779
1767,B4GALT,606,784
1768,B4GALT,607,782
1769,IGNT,607,785
1770,A3SIAT,607,821
1771,B4GALT,608,783
1772,IGNT,608,786
1773,A3SIAT,608,822
1774,A3SIAT,609,764
1775,A3SIAT,609,765
1776,IGNT,609,788
1777,A3SIAT,609,850
1778,A3SIAT,610,764
1779,A3SIAT,610,766
1780,IGNT,610,789
1781,A3SIAT,610,851
1782,A3SIAT,611,765
1783,A3SIAT,611,766
1784,IGNT,611,790
1785,A3SIAT,611,852
1786,A3SIAT,612,767
1787,B4GALT,612,788
1788,B4GALT,612,791
1789,A3SIAT,613,767
1790,B4GALT,613,789
1791,B4GALT,613,792
1792,A3SIAT,614,768
1793,B4GALT,614,788
1794,B4GALT,614,793
1795,A3SIAT,615,769
1796,B4GALT,615,789
1797,B4GALT,615,794
1798,A3SIAT,616,768
1799,B4GALT,616,790
1800,B4GALT,616,795
1801,A3SIAT,617,769
1802,B4GALT,617,790
1803,B4GALT,617,796
1804,B4GALT,618,791
1805,B4GALT,618,793
1806,IGNT,618,797
1807,A3SIAT,618,823
1808,B4GALT,619,792
1809,B4GALT,619,794
1810,IGNT,619,798
1811,A3SIAT,619,824
1812,A3SIAT,620,770
1813,IGNT,620,799
1814,A3SIAT,620,825
1815,A3SIAT,621,770
1816,IGNT,621,800
1817,A3SIAT,621,826
1818,B4GALT,622,795
1819,B4GALT,622,796
1820,IGNT,622,801
1821,A3SIAT,622,827
1822,B4GALT,623,799
1823,B4GALT,623,802
1824,B4GALT,624,800
1825,B4GALT,624,803
1826,B4GALT,625,804
1827,B4GALT,625,806
1828,B4GALT,626,811
1829,B4GALT,627,812
1830,A6SIAT,628,807
1831,B4GALT,628,816
1832,B4GALT,629,814
1833,B4GALT,629,815
1834,B4GALT,629,817
1835,A6SIAT,630,808
1836,B4GALT,630,816
1837,A6SIAT,631,809
1838,B4GALT,631,818
1839,B4GALT,631,819
1840,A6SIAT,632,810
1841,B4GALT,632,818
1842,B4GALT,632,820
1843,A6SIAT,633,811
1844,A6SIAT,633,812
1845,A6SIAT,634,813
1846,B4GALT,634,819
1847,B4GALT,634,820
1848,B4GALT,635,825
1849,B4GALT,636,826
1850,A3SIAT,637,821
1851,B4GALT,637,830
1852,B4GALT,638,828
1853,B4GALT,638,829
1854,B4GALT,638,831
1855,A3SIAT,639,822
1856,B4GALT,639,830
1857,A3SIAT,640,823
1858,B4GALT,640,832
1859,B4GALT,640,833
1860,A3SIAT,641,824
1861,B4GALT,641,832
1862,B4GALT,641,834
1863,A3SIAT,642,825
1864,A3SIAT,642,826
1865,A3SIAT,643,827
1866,B4GALT,643,833
1867,B4GALT,643,834
1868,B4GALT,644,835
1869,B4GALT,644,836
1870,B4GALT,644,839
1871,B4GALT,646,844
1872,B4GALT,646,846
1873,B4GALT,647,845
1874,B4GALT,647,847
1875,A3SIAT,648,840
1876,A3SIAT,649,840
1877,B4GALT,650,848
1878,B4GALT,650,849
1879,A3SIAT,651,841
1880,B4GALT,651,850
1881,A3SIAT,652,841
1882,B4GALT,652,851
1883,A3SIAT,653,842
1884,B4GALT,653,850
1885,A3SIAT,654,843
1886,B4GALT,654,851
1887,A3SIAT,655,842
1888,B4GALT,655,852
1889,A3SIAT,656,843
1890,B4GALT,656,852
1891,A3SIAT,657,844
1892,A3SIAT,657,845
1893,B4GALT,657,853
1894,A3SIAT,658,846
1895,A3SIAT,658,848
1896,B4GALT,658,853
1897,A3SIAT,659,847
1898,A3SIAT,659,849
1899,B4GALT,659,853
1900,A3SIAT,660,850
1901,A3SIAT,660,851
1902,A3SIAT,660,852
1903,B4GALT,662,856
1904,B4GALT,663,857
1905,A6SIAT,664,854
1906,B4GALT,664,859
1907,B4GALT,665,854
1908,B4GALT,665,860
1909,A6SIAT,666,855
1910,B4GALT,666,859
1911,B4GALT,667,855
1912,B4GALT,667,861
1913,A6SIAT,668,856
1914,A6SIAT,668,857
1915,B4GALT,669,856
1916,A6SIAT,669,858
1917,B4GALT,670,857
1918,A6SIAT,670,858
1919,B4GALT,671,859
1920,A6SIAT,671,860
1921,A6SIAT,671,861
1922,IGNT,672,862
1923,IGNT,673,863
1924,B4GALT,674,864
1925,B4GALT,675,865
1926,B4GALT,676,862
1927,B4GALT,676,866
1928,IGNT,677,866
1929,IGNT,677,867
1930,B4GALT,678,863
1931,B4GALT,678,867
1932,B4GALT,679,864
1933,IGNT,679,868
1934,B4GALT,680,865
1935,IGNT,680,868
1936,B4GALT,685,870
1937,A6SIAT,686,869
1938,B4GALT,686,871
1939,A6SIAT,687,869
1940,B4GALT,687,872
1941,A6SIAT,688,869
1942,B4GALT,688,873
1943,B4GALT,689,871
1944,IGNT,689,874
1945,B4GALT,690,872
1946,IGNT,690,875
1947,B4GALT,691,873
1948,IGNT,691,876
1949,A6SIAT,691,1047
1950,B4GALT,692,877
1951,A6SIAT,693,870
1952,IGNT,693,878
1953,A6SIAT,694,870
1954,IGNT,694,879
1955,A6SIAT,695,870
1956,IGNT,695,880
1957,A6SIAT,695,1044
1958,B4GALT,696,878
1959,B4GALT,696,881
1960,B4GALT,697,879
1961,B4GALT,697,882
1962,B4GALT,698,880
1963,B4GALT,698,883
1964,IGNT,699,884
1965,A6SIAT,699,991
1966,A6SIAT,700,871
1967,A6SIAT,700,872
1968,IGNT,700,887
1969,A6SIAT,701,871
1970,A6SIAT,701,873
1971,IGNT,701,888
1972,A6SIAT,701,1045
1973,A6SIAT,702,872
1974,A6SIAT,702,873
1975,IGNT,702,889
1976,A6SIAT,702,1046
1977,A6SIAT,703,874
1978,B4GALT,703,887
1979,B4GALT,703,890
1980,A6SIAT,704,874
1981,B4GALT,704,888
1982,B4GALT,704,891
1983,A6SIAT,705,875
1984,B4GALT,705,887
1985,B4GALT,705,892
1986,A6SIAT,706,876
1987,B4GALT,706,888
1988,B4GALT,706,893
1989,A6SIAT,707,875
1990,B4GALT,707,889
1991,B4GALT,707,894
1992,A6SIAT,708,876
1993,B4GALT,708,889
1994,B4GALT,708,895
1995,B4GALT,709,890
1996,B4GALT,709,892
1997,IGNT,709,896
1998,A6SIAT,709,992
1999,B4GALT,710,891
2000,B4GALT,710,893
2001,IGNT,710,897
2002,A6SIAT,710,993
2003,A6SIAT,711,877
2004,IGNT,711,898
2005,A6SIAT,711,994
2006,A6SIAT,712,877
2007,IGNT,712,899
2008,A6SIAT,712,995
2009,B4GALT,713,894
2010,B4GALT,713,895
2011,IGNT,713,900
2012,A6SIAT,713,996
2013,B4GALT,714,898
2014,B4GALT,714,901
2015,B4GALT,715,899
2016,B4GALT,715,902
2017,B4GALT,716,903
2018,B4GALT,716,905
2019,A6SIAT,717,878
2020,A6SIAT,717,879
2021,B4GALT,717,906
2022,A6SIAT,718,878
2023,A6SIAT,718,880
2024,B4GALT,718,907
2025,A6SIAT,719,879
2026,A6SIAT,719,880
2027,B4GALT,719,908
2028,A6SIAT,720,881
2029,B4GALT,720,906
2030,IGNT,720,909
2031,A6SIAT,720,997
2032,A6SIAT,721,881
2033,B4GALT,721,907
2034,IGNT,721,910
2035,A6SIAT,721,998
2036,A6SIAT,722,882
2037,B4GALT,722,906
2038,IGNT,722,911
2039,A6SIAT,722,999
2040,A6SIAT,723,883
2041,B4GALT,723,907
2042,IGNT,723,912
2043,A6SIAT,723,1000
2044,A6SIAT,724,882
2045,B4GALT,724,908
2046,IGNT,724,913
2047,A6SIAT,724,1001
2048,A6SIAT,725,883
2049,B4GALT,725,908
2050,IGNT,725,914
2051,A6SIAT,725,1002
2052,B4GALT,726,909
2053,B4GALT,726,911
2054,B4GALT,726,915
2055,B4GALT,727,910
2056,B4GALT,727,912
2057,B4GALT,727,916
2058,A6SIAT,728,884
2059,B4GALT,728,917
2060,A6SIAT,729,884
2061,B4GALT,729,918
2062,B4GALT,730,913
2063,B4GALT,730,914
2064,B4GALT,730,919
2065,A6SIAT,731,885
2066,B4GALT,731,917
2067,A6SIAT,732,886
2068,B4GALT,732,918
2069,A6SIAT,733,885
2070,B4GALT,733,922
2071,B4GALT,734,920
2072,B4GALT,734,921
2073,B4GALT,734,923
2074,A6SIAT,735,886
2075,B4GALT,735,922
2076,A6SIAT,736,887
2077,A6SIAT,736,888
2078,A6SIAT,736,889
2079,B4GALT,736,924
2080,A3SIAT,736,954
2081,A3SIAT,736,955
2082,A3SIAT,736,956
2083,A6SIAT,737,890
2084,A6SIAT,737,891
2085,B4GALT,737,924
2086,IGNT,737,925
2087,A3SIAT,737,957
2088,A3SIAT,737,958
2089,A6SIAT,737,1003
2090,A3SIAT,737,1019
2091,A6SIAT,738,892
2092,A6SIAT,738,894
2093,B4GALT,738,924
2094,IGNT,738,926
2095,A3SIAT,738,959
2096,A3SIAT,738,961
2097,A6SIAT,738,1004
2098,A3SIAT,738,1020
2099,A6SIAT,739,893
2100,A6SIAT,739,895
2101,B4GALT,739,924
2102,IGNT,739,927
2103,A3SIAT,739,960
2104,A3SIAT,739,962
2105,A6SIAT,739,1005
2106,A3SIAT,739,1021
2107,A6SIAT,740,896
2108,B4GALT,740,925
2109,B4GALT,740,926
2110,B4GALT,740,928
2111,A3SIAT,740,963
2112,A6SIAT,741,897
2113,B4GALT,741,925
2114,B4GALT,741,927
2115,B4GALT,741,929
2116,A3SIAT,741,964
2117,A6SIAT,742,898
2118,A6SIAT,742,899
2119,B4GALT,742,930
2120,A3SIAT,742,965
2121,A3SIAT,742,966
2122,A6SIAT,743,900
2123,B4GALT,743,926
2124,B4GALT,743,927
2125,B4GALT,743,931
2126,A3SIAT,743,967
2127,A6SIAT,744,901
2128,A6SIAT,744,903
2129,B4GALT,744,930
2130,A3SIAT,744,968
2131,A3SIAT,744,970
2132,IGNT,744,1024
2133,A6SIAT,745,904
2134,B4GALT,745,928
2135,B4GALT,745,929
2136,B4GALT,745,931
2137,A3SIAT,745,971
2138,IGNT,745,1032
2139,A6SIAT,746,902
2140,A6SIAT,746,905
2141,B4GALT,746,930
2142,A3SIAT,746,969
2143,A3SIAT,746,972
2144,IGNT,746,1025
2145,A6SIAT,747,906
2146,A6SIAT,747,907
2147,A6SIAT,747,908
2148,IGNT,747,932
2149,A3SIAT,747,973
2150,A3SIAT,747,974
2151,A3SIAT,747,975
2152,A6SIAT,747,1006
2153,A3SIAT,747,1022
2154,A6SIAT,748,909
2155,A6SIAT,748,910
2156,B4GALT,748,932
2157,B4GALT,748,933
2158,A3SIAT,748,976
2159,A3SIAT,748,977
2160,A6SIAT,749,911
2161,A6SIAT,749,913
2162,B4GALT,749,932
2163,B4GALT,749,934
2164,A3SIAT,749,978
2165,A3SIAT,749,980
2166,A6SIAT,750,912
2167,A6SIAT,750,914
2168,B4GALT,750,932
2169,B4GALT,750,935
2170,A3SIAT,750,979
2171,A3SIAT,750,981
2172,A6SIAT,751,915
