,enzyme,index_source,index_target
1123,A6SIAT,382,513
1124,B4GALT,382,597
1125,A6SIAT,382,534
1126,B4GALT,382,537
1127,B4GALT,382,584
1128,B4GALT,382,535
1129,B4GALT,382,606
1130,A3SIAT,383,534
1131,B4GALT,383,585
1132,B4GALT,383,607
1133,IGNT,383,536
1134,A6SIAT,383,538
1135,B4GALT,383,514
1136,B4GALT,383,598
1137,IGNT,384,586
1138,A6SIAT,384,587
1139,IGNT,384,515
1140,A6SIAT,384,608
1141,A3SIAT,384,599
1142,A3SIAT,384,539
1143,B4GALT,384,516
1144,B4GALT,385,517
1145,IGNT,385,600
1146,A6SIAT,385,540
1147,B4GALT,385,536
1148,A6SIAT,385,535
1149,B4GALT,385,588
1150,A6SIAT,385,609
1151,B4GALT,386,518
1152,A6SIAT,386,589
1153,A3SIAT,386,539
1154,B4GALT,386,541
1155,B4GALT,387,540
1156,A3SIAT,387,542
1157,A3SIAT,387,537
1158,A3SIAT,387,538
1159,B4GALT,388,519
1160,A6SIAT,388,590
1161,B4GALT,388,543
1162,IGNT,388,539
1163,A3SIAT,389,541
1164,A6SIAT,389,543
1165,A6SIAT,389,591
1166,B4GALT,389,520
1167,B4GALT,389,610
1168,B4GALT,390,548
1169,B4GALT,390,545
1170,B4GALT,391,546
1171,B4GALT,392,547
1172,IGNT,393,551
1173,B4GALT,394,544
1174,B4GALT,395,544
1175,B4GALT,396,544
1176,A3SIAT,397,555
1177,IGNT,397,552
1178,B4GALT,398,556
1179,B4GALT,398,553
1180,A3SIAT,399,554
1181,B4GALT,399,557
1182,B4GALT,400,558
1183,B4GALT,400,611
1184,B4GALT,401,546
1185,B4GALT,401,545
1186,A6SIAT,402,545
1187,B4GALT,402,547
1188,A3SIAT,403,547
1189,IGNT,403,546
1190,B4GALT,404,562
1191,B4GALT,404,559
1192,A3SIAT,404,548
1193,B4GALT,405,560
1194,B4GALT,405,548
1195,B4GALT,405,563
1196,B4GALT,406,549
1197,B4GALT,406,564
1198,A6SIAT,406,559
1199,A3SIAT,407,550
1200,A3SIAT,407,565
1201,A6SIAT,407,560
1202,A6SIAT,408,561
1203,A6SIAT,408,566
1204,A6SIAT,408,549
1205,A3SIAT,409,561
1206,A3SIAT,409,567
1207,A3SIAT,409,550
1208,B4GALT,410,612
1209,A6SIAT,410,568
1210,B4GALT,410,562
1211,A3SIAT,410,564
1212,A6SIAT,411,569
1213,A3SIAT,411,613
1214,A3SIAT,411,563
1215,A3SIAT,411,565
1216,B4GALT,412,570
1217,A3SIAT,412,551
1218,A6SIAT,412,614
1219,A3SIAT,413,571
1220,IGNT,413,615
1221,B4GALT,413,551
1222,B4GALT,414,566
1223,B4GALT,414,616
1224,B4GALT,414,572
1225,B4GALT,414,567
1226,A6SIAT,415,570
1227,IGNT,415,573
1228,A6SIAT,416,571
1229,A3SIAT,416,574
1230,A6SIAT,417,552
1231,B4GALT,417,553
1232,A3SIAT,417,575
1233,A3SIAT,418,554
1234,A3SIAT,418,552
1235,B4GALT,418,576
1236,A3SIAT,419,554
1237,A6SIAT,419,553
1238,B4GALT,419,577
1239,A6SIAT,420,555
1240,IGNT,420,575
1241,B4GALT,420,617
1242,IGNT,420,578
1243,B4GALT,421,579
1244,B4GALT,421,618
1245,A3SIAT,421,555
1246,B4GALT,421,576
1247,A3SIAT,422,575
1248,B4GALT,422,556
1249,B4GALT,422,619
1250,A6SIAT,422,580
1251,IGNT,423,581
1252,B4GALT,423,557
1253,IGNT,423,576
1254,B4GALT,423,620
1255,A3SIAT,424,556
1256,IGNT,424,582
1257,A6SIAT,424,621
1258,B4GALT,424,577
1259,A3SIAT,425,583
1260,A6SIAT,425,622
1261,IGNT,425,577
1262,A3SIAT,425,557
1263,B4GALT,426,584
1264,B4GALT,426,580
1265,A6SIAT,426,578
1266,B4GALT,427,579
1267,A6SIAT,427,585
1268,B4GALT,427,581
1269,A3SIAT,428,558
1270,B4GALT,428,586
1271,A3SIAT,429,587
1272,B4GALT,429,558
1273,B4GALT,430,588
1274,B4GALT,430,582
1275,B4GALT,430,583
1276,A3SIAT,431,589
1277,IGNT,431,601
1278,B4GALT,431,586
1279,A3SIAT,432,590
1280,A3SIAT,432,602
1281,B4GALT,432,587
1282,A3SIAT,433,596
1283,A6SIAT,433,594
1284,A6SIAT,434,592
1285,IGNT,434,599
1286,A3SIAT,435,597
1287,A3SIAT,435,600
1288,B4GALT,435,598
1289,B4GALT,436,599
1290,A3SIAT,436,593
1291,B4GALT,437,605
1292,B4GALT,437,603
1293,B4GALT,438,608
1294,A3SIAT,438,601
1295,B4GALT,439,607
1296,B4GALT,439,606
1297,A3SIAT,439,609
1298,A3SIAT,440,608
1299,A3SIAT,440,602
1300,B4GALT,441,614
1301,B4GALT,442,615
1302,IGNT,443,617
1303,B4GALT,443,619
1304,B4GALT,444,618
1305,A3SIAT,444,620
1306,B4GALT,445,611
1307,B4GALT,446,611
1308,B4GALT,447,621
1309,B4GALT,447,622
1310,IGNT,448,612
1311,B4GALT,448,623
1312,B4GALT,448,624
1313,A6SIAT,449,613
1314,A6SIAT,449,623
1315,B4GALT,449,625
1316,A6SIAT,450,614
1317,IGNT,450,615
1318,B4GALT,451,616
1319,B4GALT,451,625
1320,B4GALT,451,624
1321,B4GALT,452,618
1322,B4GALT,452,617
1323,B4GALT,452,626
1324,B4GALT,453,621
1325,A3SIAT,453,619
1326,A3SIAT,453,626
1327,A3SIAT,454,620
1328,B4GALT,454,622
1329,A3SIAT,454,626
1330,B4GALT,456,630
1331,B4GALT,456,632
1332,B4GALT,457,627
1333,B4GALT,458,627
1334,A3SIAT,459,628
1335,B4GALT,459,634
1336,A6SIAT,460,635
1337,A3SIAT,460,628
1338,B4GALT,461,634
1339,B4GALT,461,629
1340,A3SIAT,462,636
1341,A6SIAT,462,629
1342,IGNT,463,631
1343,A6SIAT,463,630
1344,A6SIAT,463,637
1345,B4GALT,464,632
1346,B4GALT,464,637
1347,A6SIAT,464,633
1348,IGNT,465,634
1349,B4GALT,465,636
1350,A3SIAT,465,635
1351,A6SIAT,467,638
1352,B4GALT,468,638
1353,B4GALT,470,639
1354,B4GALT,471,639
1355,B4GALT,474,640
1356,B4GALT,475,640
1357,A3SIAT,476,640
1358,B4GALT,477,645
1359,IGNT,477,642
1360,A6SIAT,478,643
1361,B4GALT,478,646
1362,A6SIAT,479,644
1363,B4GALT,479,647
1364,A3SIAT,480,648
1365,B4GALT,481,649
1366,A6SIAT,481,641
1367,A3SIAT,482,641
1368,B4GALT,482,650
1369,B4GALT,483,641
1370,IGNT,483,651
1371,A3SIAT,484,652
1372,IGNT,484,649
1373,B4GALT,485,650
1374,A3SIAT,485,653
1375,A6SIAT,486,654
1376,A3SIAT,486,814
1377,B4GALT,486,651
1378,A3SIAT,487,655
1379,A3SIAT,488,643
1380,A3SIAT,488,642
1381,IGNT,488,656
1382,B4GALT,489,657
1383,A3SIAT,489,642
1384,A6SIAT,489,644
1385,B4GALT,490,658
1386,A3SIAT,490,643
1387,A6SIAT,490,644
1388,A3SIAT,491,656
1389,B4GALT,491,645
1390,IGNT,491,659
1391,B4GALT,492,660
1392,IGNT,492,810
1393,B4GALT,492,645
1394,A6SIAT,492,657
1395,B4GALT,493,656
1396,B4GALT,493,646
1397,A3SIAT,493,661
1398,A3SIAT,494,657
1399,A3SIAT,494,647
1400,A3SIAT,494,816
1401,B4GALT,494,662
1402,A6SIAT,495,658
1403,B4GALT,495,811
1404,B4GALT,495,646
1405,B4GALT,495,663
1406,B4GALT,496,647
1407,B4GALT,496,817
1408,A3SIAT,496,658
1409,B4GALT,496,664
1410,B4GALT,497,661
1411,B4GALT,497,665
1412,A3SIAT,497,659
1413,B4GALT,498,666
1414,A3SIAT,498,660
1415,B4GALT,498,662
1416,B4GALT,499,667
1417,B4GALT,499,648
1418,A6SIAT,500,668
1419,IGNT,500,648
1420,A6SIAT,501,664
1421,B4GALT,501,669
1422,B4GALT,501,663
1423,A6SIAT,502,670
1424,A6SIAT,502,763
1425,A3SIAT,502,667
1426,A6SIAT,503,764
1427,B4GALT,503,671
1428,B4GALT,503,668
1429,B4GALT,504,649
1430,B4GALT,504,650
1431,A3SIAT,504,673
1432,A6SIAT,505,674
1433,B4GALT,505,649
1434,B4GALT,505,651
1435,B4GALT,505,812
1436,A3SIAT,506,813
1437,A6SIAT,506,651
1438,B4GALT,506,650
1439,B4GALT,506,675
1440,A3SIAT,507,652
1441,A3SIAT,507,673
1442,A6SIAT,507,676
1443,A3SIAT,508,674
1444,A3SIAT,508,677
1445,IGNT,508,652
1446,A3SIAT,509,678
1447,A3SIAT,509,653
1448,A3SIAT,509,673
1449,B4GALT,510,674
1450,A3SIAT,510,679
1451,A6SIAT,510,654
1452,B4GALT,511,653
1453,A3SIAT,511,680
1454,B4GALT,511,675
1455,B4GALT,512,654
1456,A3SIAT,512,681
1457,IGNT,512,675
1458,B4GALT,513,682
1459,B4GALT,513,765
1460,B4GALT,513,678
1461,B4GALT,513,676
1462,B4GALT,514,766
1463,B4GALT,514,683
1464,B4GALT,514,677
1465,A3SIAT,514,679
1466,B4GALT,515,767
1467,A3SIAT,515,684
1468,A6SIAT,515,655
1469,A3SIAT,516,655
1470,B4GALT,516,768
1471,A3SIAT,516,685
1472,B4GALT,517,769
1473,B4GALT,517,681
1474,A3SIAT,517,680
1475,A3SIAT,517,686
1476,B4GALT,518,687
1477,IGNT,518,684
1478,B4GALT,519,685
1479,B4GALT,519,688
1480,A3SIAT,520,691
1481,B4GALT,520,689
1482,B4GALT,521,658
1483,A3SIAT,521,692
1484,A6SIAT,521,729
1485,B4GALT,521,809
1486,IGNT,521,727
1487,A3SIAT,521,657
1488,B4GALT,521,815
1489,B4GALT,521,728
1490,B4GALT,521,656
1491,A3SIAT,522,692
1492,B4GALT,522,693
1493,B4GALT,522,660
1494,B4GALT,522,659
1495,B4GALT,522,730
1496,B4GALT,522,731
1497,IGNT,523,663
1498,A3SIAT,523,734
1499,B4GALT,523,661
1500,IGNT,523,694
1501,B4GALT,523,692
1502,B4GALT,523,732
1503,A6SIAT,524,664
1504,IGNT,524,735
1505,IGNT,524,662
1506,B4GALT,524,695
1507,A3SIAT,524,733
1508,B4GALT,524,692
1509,A6SIAT,525,696
1510,IGNT,525,784
1511,A6SIAT,525,736
1512,A6SIAT,525,694
1513,A6SIAT,525,693
1514,B4GALT,525,665
1515,IGNT,525,770
1516,A3SIAT,526,695
1517,A6SIAT,526,771
1518,A6SIAT,526,697
1519,IGNT,526,693
1520,IGNT,526,737
1521,B4GALT,526,785
1522,A3SIAT,526,666
1523,A6SIAT,527,668
1524,A6SIAT,527,772
1525,A6SIAT,527,667
1526,A6SIAT,527,786
1527,A6SIAT,527,739
1528,IGNT,527,698
1529,A6SIAT,527,738
1530,B4GALT,528,694
1531,A3SIAT,528,740
1532,A3SIAT,528,695
1533,A3SIAT,528,787
1534,A3SIAT,528,669
1535,B4GALT,528,773
1536,A3SIAT,528,699
1537,B4GALT,529,698
1538,B4GALT,529,700
1539,B4GALT,529,741
1540,B4GALT,529,670
1541,B4GALT,530,697
1542,B4GALT,530,701
1543,B4GALT,530,696
1544,A3SIAT,530,699
1545,A3SIAT,531,698
1546,A3SIAT,531,702
1547,A6SIAT,531,671
1548,IGNT,531,742
1549,A3SIAT,532,793
1550,B4GALT,532,672
1551,B4GALT,532,702
1552,B4GALT,532,700
1553,A3SIAT,532,743
1554,A3SIAT,533,673
1555,A3SIAT,533,674
1556,A3SIAT,533,675
1557,B4GALT,533,703
1558,B4GALT,533,744
1559,A6SIAT,533,745
1560,IGNT,533,746
1561,B4GALT,534,703
1562,A6SIAT,534,788
1563,B4GALT,534,747
1564,A6SIAT,534,704
1565,A6SIAT,534,748
1566,A6SIAT,534,677
1567,B4GALT,534,774
1568,A6SIAT,534,676
1569,B4GALT,535,705
1570,B4GALT,535,789
1571,A6SIAT,535,680
1572,B4GALT,535,678
1573,A3SIAT,535,775
1574,A3SIAT,535,751
1575,B4GALT,535,749
1576,A6SIAT,535,703
1577,B4GALT,536,706
1578,B4GALT,536,681
1579,B4GALT,536,679
1580,IGNT,536,790
1581,B4GALT,536,750
1582,A6SIAT,536,752
1583,B4GALT,536,703
1584,B4GALT,536,776
1585,B4GALT,537,704
1586,A6SIAT,537,753
1587,A6SIAT,537,682
1588,A6SIAT,537,705
1589,IGNT,537,707
1590,B4GALT,538,706
1591,A3SIAT,538,683
1592,IGNT,538,704
1593,IGNT,538,754
1594,A6SIAT,538,708
1595,A3SIAT,539,709
1596,B4GALT,539,755
1597,B4GALT,539,756
1598,A6SIAT,539,684
1599,B4GALT,539,685
1600,B4GALT,540,705
1601,A6SIAT,540,706
1602,B4GALT,540,686
1603,B4GALT,540,757
1604,B4GALT,540,710
1605,A6SIAT,541,760
1606,A6SIAT,541,687
1607,IGNT,541,709
1608,A6SIAT,541,689
1609,A6SIAT,541,758
1610,A3SIAT,541,791
1611,A6SIAT,542,794
1612,B4GALT,542,707
1613,IGNT,542,708
1614,B4GALT,542,761
1615,A6SIAT,542,710
1616,IGNT,542,690
1617,B4GALT,543,762
1618,B4GALT,543,759
1619,A6SIAT,543,792
1620,A6SIAT,543,691
1621,B4GALT,543,688
1622,IGNT,543,709
1623,B4GALT,545,711
1624,B4GALT,546,711
1625,IGNT,547,711
1626,B4GALT,548,716
1627,A6SIAT,548,713
1628,B4GALT,549,717
1629,A3SIAT,549,714
1630,IGNT,550,718
1631,A3SIAT,550,715
1632,B4GALT,551,719
1633,B4GALT,551,796
1634,IGNT,552,712
1635,B4GALT,552,720
1636,B4GALT,553,712
1637,A6SIAT,553,721
1638,B4GALT,554,712
1639,B4GALT,554,722
1640,A3SIAT,555,797
1641,B4GALT,555,723
1642,B4GALT,555,720
1643,A3SIAT,556,798
1644,A3SIAT,556,721
1645,A3SIAT,556,724
1646,B4GALT,557,799
1647,B4GALT,557,725
1648,A3SIAT,557,722
1649,B4GALT,558,726
1650,A3SIAT,559,727
1651,B4GALT,559,713
1652,B4GALT,559,714
1653,A3SIAT,560,715
1654,A3SIAT,560,713
1655,IGNT,560,728
1656,A3SIAT,561,729
1657,B4GALT,561,714
1658,B4GALT,561,715
1659,B4GALT,562,727
1660,A3SIAT,562,800
1661,A3SIAT,562,716
1662,B4GALT,562,730
1663,B4GALT,563,716
1664,IGNT,563,801
1665,A3SIAT,563,731
1666,B4GALT,563,728
1667,A6SIAT,564,727
1668,B4GALT,564,717
1669,A6SIAT,564,802
1670,B4GALT,564,732
1671,A6SIAT,565,733
1672,A3SIAT,565,718
1673,B4GALT,565,728
1674,IGNT,565,803
1675,A6SIAT,566,717
1676,A6SIAT,566,729
1677,A6SIAT,566,734
1678,IGNT,566,804
1679,A3SIAT,567,729
1680,A6SIAT,567,718
1681,B4GALT,567,805
1682,A3SIAT,567,735
1683,B4GALT,568,730
1684,B4GALT,568,732
1685,B4GALT,568,736
1686,A3SIAT,569,737
1687,A3SIAT,569,733
1688,A6SIAT,569,731
1689,B4GALT,570,719
1690,B4GALT,570,738
1691,A6SIAT,571,739
1692,B4GALT,571,719
1693,A3SIAT,572,740
1694,B4GALT,572,735
1695,A3SIAT,572,734
1696,A6SIAT,573,777
1697,B4GALT,573,741
1698,A6SIAT,573,738
1699,A6SIAT,574,778
1700,B4GALT,574,739
1701,A3SIAT,574,742
1702,A6SIAT,575,744
1703,A6SIAT,575,720
1704,A6SIAT,575,721
1705,A6SIAT,575,806
1706,B4GALT,576,745
1707,A6SIAT,576,720
1708,A3SIAT,576,807
1709,B4GALT,576,722
1710,A3SIAT,577,746
1711,IGNT,577,808
1712,A3SIAT,577,722
1713,A3SIAT,577,721
1714,A6SIAT,578,747
1715,IGNT,578,744
1716,A6SIAT,578,723
1717,A6SIAT,579,745
1718,A3SIAT,579,723
1719,A6SIAT,579,748
1720,B4GALT,580,749
1721,B4GALT,580,724
1722,IGNT,580,744
1723,B4GALT,581,725
1724,B4GALT,581,745
1725,B4GALT,581,750
1726,IGNT,582,751
1727,A6SIAT,582,724
1728,A6SIAT,582,746
1729,B4GALT,583,725
1730,B4GALT,583,752
1731,B4GALT,583,746
1732,A6SIAT,584,779
1733,B4GALT,584,753
1734,A3SIAT,584,747
1735,B4GALT,584,749
1736,IGNT,585,748
1737,B4GALT,585,750
1738,B4GALT,585,780
1739,A6SIAT,585,754
1740,A6SIAT,586,726
1741,A6SIAT,586,781
1742,B4GALT,586,755
1743,B4GALT,587,726
1744,B4GALT,587,782
1745,A3SIAT,587,756
1746,B4GALT,588,751
1747,IGNT,588,757
1748,B4GALT,588,783
1749,A3SIAT,588,752
1750,B4GALT,589,758
1751,B4GALT,589,755
1752,B4GALT,590,759
1753,A3SIAT,590,756
1754,B4GALT,591,760
1755,A6SIAT,591,762
1756,B4GALT,592,767
1757,B4GALT,593,768
1758,B4GALT,594,772
1759,B4GALT,594,763
1760,B4GALT,595,770
1761,A6SIAT,595,773
1762,A6SIAT,595,771
1763,A3SIAT,596,764
1764,B4GALT,596,772
1765,B4GALT,597,774
1766,B4GALT,597,775
1767,A6SIAT,597,765
1768,A6SIAT,598,774
1769,IGNT,598,776
1770,A6SIAT,598,766
1771,B4GALT,599,768
1772,A3SIAT,599,767
1773,A6SIAT,600,775
1774,A3SIAT,600,776
1775,B4GALT,600,769
1776,IGNT,601,781
1777,B4GALT,602,782
1778,A6SIAT,603,786
1779,A6SIAT,603,777
1780,A3SIAT,604,784
1781,A3SIAT,604,785
1782,A3SIAT,604,787
1783,A6SIAT,605,778
1784,A6SIAT,605,786
1785,A6SIAT,606,788
1786,A6SIAT,606,789
1787,A6SIAT,606,779
1788,B4GALT,607,788
1789,A3SIAT,607,790
1790,A3SIAT,607,780
1791,A3SIAT,608,781
1792,A3SIAT,608,782
1793,IGNT,609,789
1794,A6SIAT,609,790
1795,B4GALT,609,783
1796,IGNT,610,791
1797,B4GALT,610,795
1798,B4GALT,610,792
1799,A3SIAT,612,802
1800,A3SIAT,612,800
1801,A6SIAT,613,803
1802,B4GALT,613,801
1803,IGNT,614,796
1804,A3SIAT,615,796
1805,B4GALT,616,805
1806,B4GALT,616,804
1807,A3SIAT,617,797
1808,A3SIAT,617,806
1809,A3SIAT,618,807
1810,A3SIAT,618,797
1811,B4GALT,619,806
1812,B4GALT,619,798
1813,A6SIAT,620,807
1814,A3SIAT,620,799
1815,B4GALT,621,808
1816,IGNT,621,798
1817,A6SIAT,622,808
1818,A3SIAT,622,799
1819,IGNT,623,809
1820,B4GALT,623,800
1821,B4GALT,623,801
1822,B4GALT,624,804
1823,B4GALT,624,802
1824,B4GALT,624,809
1825,A3SIAT,625,809
1826,A3SIAT,625,803
1827,A6SIAT,625,805
1828,A3SIAT,626,806
1829,A3SIAT,626,807
1830,IGNT,626,808
1831,A3SIAT,628,812
1832,A3SIAT,629,813
1833,B4GALT,630,810
1834,A3SIAT,630,815
1835,IGNT,631,810
1836,B4GALT,631,816
1837,B4GALT,632,815
1838,A3SIAT,632,811
1839,B4GALT,633,811
1840,B4GALT,633,817
1841,B4GALT,634,813
1842,A3SIAT,634,812
1843,B4GALT,635,814
1844,A3SIAT,635,812
1845,B4GALT,636,814
1846,A6SIAT,636,813
1847,A6SIAT,637,815
1848,B4GALT,637,817
1849,A3SIAT,637,816
1850,B4GALT,641,819
1851,B4GALT,642,820
1852,B4GALT,642,818
1853,B4GALT,643,818
1854,B4GALT,643,821
1855,A3SIAT,644,822
1856,B4GALT,644,818
1857,B4GALT,645,820
1858,IGNT,645,823
1859,A6SIAT,646,824
1860,IGNT,646,821
1861,A6SIAT,647,825
1862,A6SIAT,647,996
1863,B4GALT,647,822
1864,B4GALT,648,826
1865,A6SIAT,649,819
1866,A6SIAT,649,827
1867,B4GALT,650,828
1868,B4GALT,650,819
1869,A3SIAT,651,829
1870,A3SIAT,651,819
1871,B4GALT,651,993
1872,IGNT,652,827
1873,IGNT,652,830
1874,B4GALT,653,828
1875,B4GALT,653,831
1876,A3SIAT,654,832
1877,IGNT,654,829
1878,A3SIAT,655,940
1879,A3SIAT,655,833
1880,B4GALT,656,821
1881,B4GALT,656,836
1882,A6SIAT,656,820
1883,B4GALT,657,820
1884,B4GALT,657,822
1885,B4GALT,657,994
1886,B4GALT,657,837
1887,A6SIAT,658,821
1888,B4GALT,658,822
1889,B4GALT,658,995
1890,A3SIAT,658,838
1891,A6SIAT,659,823
1892,A6SIAT,659,839
1893,B4GALT,659,836
1894,A3SIAT,660,823
1895,A6SIAT,660,837
1896,B4GALT,660,840
1897,B4GALT,661,824
1898,B4GALT,661,841
1899,A3SIAT,661,836
1900,B4GALT,662,825
1901,A3SIAT,662,842
1902,IGNT,662,837
1903,B4GALT,663,824
1904,A3SIAT,663,843
1905,A3SIAT,663,838
1906,B4GALT,664,825
1907,B4GALT,664,844
1908,A3SIAT,664,838
1909,B4GALT,665,839
1910,B4GALT,665,841
1911,A6SIAT,665,941
1912,B4GALT,665,845
1913,B4GALT,666,840
1914,B4GALT,666,846
1915,A3SIAT,666,842
1916,B4GALT,666,942
1917,A3SIAT,667,943
1918,A3SIAT,667,826
1919,IGNT,667,847
1920,B4GALT,668,944
1921,B4GALT,668,826
1922,B4GALT,668,848
1923,A6SIAT,669,945
1924,A6SIAT,669,843
1925,A6SIAT,669,849
1926,B4GALT,669,844
1927,B4GALT,670,850
1928,A6SIAT,670,847
1929,IGNT,671,848
1930,A6SIAT,671,851
1931,A6SIAT,672,852
1932,A6SIAT,672,854
1933,A3SIAT,673,828
1934,B4GALT,673,827
1935,A3SIAT,673,855
1936,B4GALT,674,856
1937,A3SIAT,674,829
1938,A3SIAT,674,827
1939,A6SIAT,675,828
1940,A6SIAT,675,829
1941,A3SIAT,675,857
1942,A6SIAT,676,855
1943,A6SIAT,676,858
1944,A6SIAT,676,946
1945,B4GALT,676,830
1946,A6SIAT,677,859
1947,A6SIAT,677,830
1948,A6SIAT,677,947
1949,A3SIAT,677,856
1950,A6SIAT,678,855
1951,B4GALT,678,831
1952,B4GALT,678,948
1953,A3SIAT,678,860
1954,A3SIAT,679,856
1955,A6SIAT,679,861
1956,IGNT,679,949
1957,A3SIAT,679,832
1958,A6SIAT,680,831
1959,IGNT,680,950
1960,B4GALT,680,862
1961,A6SIAT,680,857
1962,B4GALT,681,863
1963,B4GALT,681,832
1964,A3SIAT,681,857
1965,B4GALT,681,951
1966,B4GALT,682,858
1967,A6SIAT,682,860
1968,A6SIAT,682,864
1969,B4GALT,683,859
1970,B4GALT,683,861
1971,IGNT,683,865
1972,A6SIAT,684,833
1973,A6SIAT,684,866
1974,IGNT,685,833
1975,A6SIAT,685,867
1976,A6SIAT,686,868
1977,B4GALT,686,862
1978,IGNT,686,863
1979,A3SIAT,687,834
1980,A6SIAT,687,866
1981,B4GALT,688,835
1982,B4GALT,688,867
1983,IGNT,689,834
1984,A3SIAT,689,871
1985,B4GALT,690,872
1986,B4GALT,690,870
1987,B4GALT,690,869
1988,B4GALT,691,871
1989,A3SIAT,691,835
1990,A6SIAT,692,837
1991,A6SIAT,692,838
1992,A6SIAT,692,873
1993,A3SIAT,692,903
1994,IGNT,692,905
1995,IGNT,692,836
1996,IGNT,692,904
1997,B4GALT,693,906
1998,A6SIAT,693,907
1999,B4GALT,693,839
2000,A3SIAT,693,840
2001,A3SIAT,693,952
2002,IGNT,693,874
2003,A3SIAT,693,873
2004,B4GALT,693,968
2005,A3SIAT,694,969
2006,B4GALT,694,843
2007,A6SIAT,694,841
2008,B4GALT,694,953
2009,IGNT,694,910
2010,A6SIAT,694,873
2011,A3SIAT,694,875
2012,A6SIAT,694,908
2013,B4GALT,695,873
2014,A3SIAT,695,911
2015,B4GALT,695,909
2016,B4GALT,695,842
2017,B4GALT,695,844
2018,B4GALT,695,954
2019,A3SIAT,695,876
2020,A3SIAT,695,970
2021,B4GALT,696,874
2022,A3SIAT,696,912
2023,A3SIAT,696,877
2024,A3SIAT,696,875
2025,A6SIAT,696,845
2026,A6SIAT,697,913
2027,B4GALT,697,878
2028,A6SIAT,697,876
2029,B4GALT,697,874
2030,IGNT,697,846
2031,B4GALT,698,847
2032,B4GALT,698,879
2033,B4GALT,698,914
2034,B4GALT,698,915
2035,A6SIAT,698,848
2036,B4GALT,699,875
2037,B4GALT,699,876
2038,B4GALT,699,849
2039,B4GALT,699,916
2040,B4GALT,699,880
2041,B4GALT,700,919
2042,B4GALT,700,879
2043,B4GALT,700,917
2044,B4GALT,700,850
2045,B4GALT,700,852
2046,A6SIAT,700,973
2047,A3SIAT,701,877
2048,A6SIAT,701,880
2049,B4GALT,701,853
2050,B4GALT,701,981
2051,IGNT,701,878
2052,B4GALT,701,920
2053,B4GALT,702,974
2054,B4GALT,702,918
2055,IGNT,702,851
2056,A6SIAT,702,921
2057,IGNT,702,879
2058,B4GALT,702,854
2059,A6SIAT,703,971
2060,B4GALT,703,924
2061,B4GALT,703,923
2062,B4GALT,703,856
2063,IGNT,703,922
2064,B4GALT,703,955
2065,A6SIAT,703,881
2066,B4GALT,703,855
2067,A6SIAT,703,857
2068,A6SIAT,704,859
2069,A6SIAT,704,858
2070,B4GALT,704,926
2071,B4GALT,704,925
2072,A3SIAT,704,882
2073,B4GALT,704,881
2074,A3SIAT,705,883
2075,B4GALT,705,862
2076,A6SIAT,705,927
2077,A3SIAT,705,860
2078,B4GALT,705,929
2079,A6SIAT,705,881
2080,B4GALT,706,930
2081,B4GALT,706,881
2082,A6SIAT,706,928
2083,A3SIAT,706,863
2084,IGNT,706,861
2085,B4GALT,706,884
2086,B4GALT,707,975
2087,B4GALT,707,936
2088,B4GALT,707,883
2089,B4GALT,707,869
2090,A3SIAT,707,864
2091,A3SIAT,707,882
2092,A6SIAT,707,931
2093,B4GALT,708,865
2094,B4GALT,708,882
2095,A6SIAT,708,884
2096,B4GALT,708,932
2097,A3SIAT,708,937
2098,B4GALT,708,870
2099,B4GALT,708,976
2100,B4GALT,709,871
2101,B4GALT,709,867
2102,A3SIAT,709,866
2103,B4GALT,709,933
2104,A6SIAT,709,938
2105,B4GALT,709,934
2106,A6SIAT,709,972
2107,A3SIAT,710,977
2108,A3SIAT,710,872
2109,A3SIAT,710,939
2110,IGNT,710,868
2111,A3SIAT,710,884
2112,A3SIAT,710,883
2113,A3SIAT,710,935
2114,B4GALT,712,886
2115,IGNT,713,887
2116,B4GALT,713,885
2117,B4GALT,714,888
2118,A3SIAT,714,885
2119,B4GALT,715,885
2120,B4GALT,715,889
2121,A3SIAT,716,890
2122,A3SIAT,716,984
2123,A3SIAT,716,887
2124,A3SIAT,717,891
2125,A3SIAT,717,985
2126,B4GALT,717,888
2127,A6SIAT,718,892
2128,A6SIAT,718,986
2129,B4GALT,718,889
2130,B4GALT,719,893
2131,A3SIAT,720,987
2132,B4GALT,720,894
2133,B4GALT,720,886
2134,B4GALT,721,886
2135,A3SIAT,721,988
2136,B4GALT,721,895
2137,A3SIAT,722,989
2138,A3SIAT,722,886
2139,B4GALT,722,896
2140,B4GALT,723,897
2141,B4GALT,723,894
2142,IGNT,724,895
2143,A3SIAT,724,898
2144,A3SIAT,725,896
2145,A3SIAT,725,899
2146,A3SIAT,726,956
2147,B4GALT,726,900
2148,B4GALT,727,887
2149,A6SIAT,727,888
2150,B4GALT,727,990
2151,A6SIAT,727,903
2152,A6SIAT,728,887
2153,B4GALT,728,904
2154,B4GALT,728,991
2155,A6SIAT,728,889
2156,A3SIAT,729,888
2157,IGNT,729,889
2158,A6SIAT,729,905
2159,A6SIAT,729,992
2160,IGNT,730,890
2161,B4GALT,730,903
2162,B4GALT,730,906
2163,A6SIAT,731,890
2164,A3SIAT,731,907
2165,A6SIAT,731,904
2166,IGNT,732,903
2167,A3SIAT,732,891
2168,IGNT,732,908
2169,A3SIAT,733,909
